MARGINALPDBC;
2020;08;08;14;32.65;32.65;
2020;08;08;15;30.3;30.3;
2020;08;08;16;31.74;31.74;
2020;08;08;17;29.77;29.77;
2020;08;08;18;33.2;33.2;
2020;08;08;19;38.1;38.1;
2020;08;08;20;40.7;40.7;
2020;08;08;21;41.2;41.2;
2020;08;08;22;40.77;40.77;
2020;08;08;23;40.77;40.77;
2020;08;08;24;39.49;39.49;
*
MARGINALPDBC;
2020;08;09;1;39.79;39.79;
2020;08;09;2;39.49;39.49;
2020;08;09;3;38.07;38.07;
2020;08;09;4;37.51;37.51;
2020;08;09;5;32.73;32.73;
2020;08;09;6;37.66;37.66;
2020;08;09;7;32.29;32.29;
2020;08;09;8;33.72;33.72;
2020;08;09;9;32.29;32.29;
2020;08;09;10;32.27;32.27;
2020;08;09;11;29.9;29.9;
2020;08;09;12;29.84;29.84;
2020;08;09;13;30.56;30.56;
2020;08;09;14;29.78;29.78;
2020;08;09;15;29.75;29.75;
2020;08;09;16;29;29;
2020;08;09;17;28.7;28.7;
2020;08;09;18;29.46;29.46;
2020;08;09;19;35;35;
2020;08;09;20;39.9;39.9;
2020;08;09;21;40.24;40.24;
2020;08;09;22;41.82;41.82;
2020;08;09;23;42.11;42.11;
2020;08;09;24;39.78;39.78;
*
MARGINALPDBC;
2020;08;10;1;33.9;33.9;
2020;08;10;2;29.75;29.75;
2020;08;10;3;29.1;29;
2020;08;10;4;29.1;29.1;
2020;08;10;5;29.1;29.1;
2020;08;10;6;29.75;29.75;
2020;08;10;7;36.9;36.9;
2020;08;10;8;38.61;38.61;
2020;08;10;9;40.35;40.35;
2020;08;10;10;41;41;
2020;08;10;11;40.57;40.57;
2020;08;10;12;38.97;38.97;
2020;08;10;13;41.4;41.4;
2020;08;10;14;41.46;41.46;
2020;08;10;15;40.86;40.86;
2020;08;10;16;39.57;39.57;
2020;08;10;17;40;40;
2020;08;10;18;42.21;42.21;
2020;08;10;19;42.46;42.46;
2020;08;10;20;42.57;42.57;
2020;08;10;21;43.4;43.4;
2020;08;10;22;43.4;43.4;
2020;08;10;23;42.04;42.04;
2020;08;10;24;37.78;37.78;
*
MARGINALPDBC;
2020;08;11;1;40.24;40.24;
2020;08;11;2;33.92;33.92;
2020;08;11;3;32.34;32.34;
2020;08;11;4;30.75;30.75;
2020;08;11;5;30.49;30.49;
2020;08;11;6;32.67;32.67;
2020;08;11;7;36.1;36.1;
2020;08;11;8;38.99;38.99;
2020;08;11;9;40.24;40.24;
2020;08;11;10;41.65;41.65;
2020;08;11;11;41.3;41.3;
2020;08;11;12;40.47;40.47;
2020;08;11;13;41.3;41.3;
2020;08;11;14;41.52;41.52;
2020;08;11;15;39.53;39.53;
2020;08;11;16;39;39;
2020;08;11;17;38.99;38.99;
2020;08;11;18;39.53;39.53;
2020;08;11;19;41.46;41.46;
2020;08;11;20;42.11;42.11;
2020;08;11;21;43.6;43.6;
2020;08;11;22;44.21;44.21;
2020;08;11;23;42.68;42.68;
2020;08;11;24;40.03;40.03;
*
MARGINALPDBC;
2020;08;12;1;39.26;39.26;
2020;08;12;2;37.01;37.01;
2020;08;12;3;33.07;33.07;
2020;08;12;4;32.05;32.05;
2020;08;12;5;30.8;30.8;
2020;08;12;6;31.25;31.25;
2020;08;12;7;34.93;34.93;
2020;08;12;8;39;39;
2020;08;12;9;41.4;41.4;
2020;08;12;10;42.44;42.44;
2020;08;12;11;42.19;42.19;
2020;08;12;12;41.92;41.92;
2020;08;12;13;41.7;41.7;
2020;08;12;14;41.51;41.51;
2020;08;12;15;40.77;40.77;
2020;08;12;16;39;39;
2020;08;12;17;38.99;38.99;
2020;08;12;18;39.49;39.49;
2020;08;12;19;40;40;
2020;08;12;20;41.56;41.56;
2020;08;12;21;43.3;43.3;
2020;08;12;22;45.07;45.07;
2020;08;12;23;44.02;44.02;
2020;08;12;24;41.84;41.84;
*
MARGINALPDBC;
2020;08;13;1;41.2;41.2;
2020;08;13;2;39.98;39.98;
2020;08;13;3;38;38;
2020;08;13;4;37.01;37.01;
2020;08;13;5;36.82;36.82;
2020;08;13;6;38.07;38.07;
2020;08;13;7;34.88;34.88;
2020;08;13;8;40.6;40.6;
2020;08;13;9;41.55;41.55;
2020;08;13;10;42.26;42.26;
2020;08;13;11;41.74;41.74;
2020;08;13;12;40.29;40.29;
2020;08;13;13;41.93;41.93;
2020;08;13;14;41.74;41.74;
2020;08;13;15;39.99;39.99;
2020;08;13;16;38.09;38.09;
2020;08;13;17;39;39;
2020;08;13;18;41.92;41.92;
2020;08;13;19;42.44;42.44;
2020;08;13;20;42.79;42.79;
2020;08;13;21;43.97;43.97;
2020;08;13;22;44.29;44.29;
2020;08;13;23;42.44;42.44;
2020;08;13;24;41.47;41.47;
*
MARGINALPDBC;
2020;08;14;1;33.41;33.41;
2020;08;14;2;32.24;32.24;
2020;08;14;3;31.07;31.07;
2020;08;14;4;30.18;30.18;
2020;08;14;5;30.07;30.07;
2020;08;14;6;32.1;32.1;
2020;08;14;7;34.01;34.01;
2020;08;14;8;35.74;35.74;
2020;08;14;9;39.53;39.53;
2020;08;14;10;41;41;
2020;08;14;11;41.42;41.42;
2020;08;14;12;40.5;40.5;
2020;08;14;13;40.67;40.67;
2020;08;14;14;39.17;39.17;
2020;08;14;15;37.61;37.61;
2020;08;14;16;37.01;37.01;
2020;08;14;17;38.01;38.01;
2020;08;14;18;36.2;36.2;
2020;08;14;19;36.1;36.1;
2020;08;14;20;37.5;37.5;
2020;08;14;21;40.24;40.24;
2020;08;14;22;41.91;41.91;
2020;08;14;23;40;40;
2020;08;14;24;35.39;35.39;
*
MARGINALPDBC;
2020;08;15;1;39.17;39.17;
2020;08;15;2;36.26;36.26;
2020;08;15;3;31.77;31.77;
2020;08;15;4;30.31;30.31;
2020;08;15;5;29.92;29.92;
2020;08;15;6;29.06;29.06;
2020;08;15;7;29;29;
2020;08;15;8;29.1;29.1;
2020;08;15;9;30.38;30.38;
2020;08;15;10;31.39;31.39;
2020;08;15;11;30.14;30.14;
2020;08;15;12;29.91;29.91;
2020;08;15;13;29.53;29.53;
2020;08;15;14;28;28;
2020;08;15;15;27.14;27.14;
2020;08;15;16;26.07;26.07;
2020;08;15;17;27.3;27.3;
2020;08;15;18;28.5;28.5;
2020;08;15;19;28.9;28.9;
2020;08;15;20;32.2;32.2;
2020;08;15;21;39.59;39.59;
2020;08;15;22;39.93;39.93;
2020;08;15;23;39.59;39.59;
2020;08;15;24;34.14;34.14;
*
MARGINALPDBC;
2020;08;16;1;33.12;33.12;
2020;08;16;2;29;29;
2020;08;16;3;28;28;
2020;08;16;4;26.5;26.5;
2020;08;16;5;26.15;26.15;
2020;08;16;6;25.7;25.7;
2020;08;16;7;26.25;26;
2020;08;16;8;26.5;25.95;
2020;08;16;9;28;28;
2020;08;16;10;28.36;28.36;
2020;08;16;11;28;25.51;
2020;08;16;12;28.75;24.11;
2020;08;16;13;28;25;
2020;08;16;14;28;22.64;
2020;08;16;15;28;28;
2020;08;16;16;27.25;24.11;
2020;08;16;17;24.55;22.5;
2020;08;16;18;28.11;28.11;
2020;08;16;19;29.11;29.11;
2020;08;16;20;36.98;36.98;
2020;08;16;21;39.77;39.77;
2020;08;16;22;40.21;40.21;
2020;08;16;23;39.98;39.98;
2020;08;16;24;35.07;35.07;
*
MARGINALPDBC;
2020;08;17;1;34.9;34.9;
2020;08;17;2;28.75;28.75;
2020;08;17;3;28.25;28.25;
2020;08;17;4;27.75;27.75;
2020;08;17;5;27.91;27.91;
2020;08;17;6;30.13;30.13;
2020;08;17;7;34.9;34.9;
2020;08;17;8;38.62;38.62;
2020;08;17;9;39.67;39.67;
2020;08;17;10;40.42;40.42;
2020;08;17;11;39.67;39.67;
2020;08;17;12;38.77;38.77;
2020;08;17;13;39.01;39.01;
2020;08;17;14;38.67;38.67;
2020;08;17;15;38.09;38.09;
2020;08;17;16;34.64;34.64;
2020;08;17;17;34;34;
2020;08;17;18;34.63;34.63;
2020;08;17;19;34.63;34.63;
2020;08;17;20;38.09;38.09;
2020;08;17;21;41.03;41.03;
2020;08;17;22;42.7;44.31;
2020;08;17;23;42.71;43.5;
2020;08;17;24;38.74;38.74;
*
MARGINALPDBC;
2020;08;18;1;37.7;37.7;
2020;08;18;2;33.68;33.68;
2020;08;18;3;31.27;31.27;
2020;08;18;4;29.92;29.92;
2020;08;18;5;29.95;29.95;
2020;08;18;6;32.79;32.79;
2020;08;18;7;37.07;37.07;
2020;08;18;8;41.06;41.06;
2020;08;18;9;42.78;42.78;
2020;08;18;10;43;43;
2020;08;18;11;42.23;42.23;
2020;08;18;12;41.21;41.21;
2020;08;18;13;40.8;40.8;
2020;08;18;14;39.59;39.59;
2020;08;18;15;36.5;36.5;
2020;08;18;16;35.99;35.99;
2020;08;18;17;37.6;37.6;
2020;08;18;18;39.59;39.59;
2020;08;18;19;39.66;39.66;
2020;08;18;20;41.09;41.09;
2020;08;18;21;42.78;42.78;
2020;08;18;22;44.58;44.58;
2020;08;18;23;43.2;43.2;
2020;08;18;24;40.29;40.29;
*
MARGINALPDBC;
2020;08;19;1;38.29;38.29;
2020;08;19;2;35.89;35.89;
2020;08;19;3;32.52;32.52;
2020;08;19;4;30.48;30.48;
2020;08;19;5;30.25;30.25;
2020;08;19;6;33.43;33.43;
2020;08;19;7;39;39;
2020;08;19;8;40.73;40.73;
2020;08;19;9;40.65;40.65;
2020;08;19;10;41.69;41.69;
2020;08;19;11;38.42;38.42;
2020;08;19;12;38.82;38.82;
2020;08;19;13;38.29;38.29;
2020;08;19;14;33.68;33.68;
2020;08;19;15;33.25;33.25;
2020;08;19;16;28.25;28.25;
2020;08;19;17;27.5;27.5;
2020;08;19;18;27;27;
2020;08;19;19;26.5;26.5;
2020;08;19;20;30;30;
2020;08;19;21;38.29;38.29;
2020;08;19;22;41;41;
2020;08;19;23;39.79;39.79;
2020;08;19;24;33.97;33.97;
*
MARGINALPDBC;
2020;08;20;1;33.16;33.16;
2020;08;20;2;28.6;28.6;
2020;08;20;3;27;27;
2020;08;20;4;26.5;26.5;
2020;08;20;5;27.5;27.5;
2020;08;20;6;28.03;28.03;
2020;08;20;7;33;33;
2020;08;20;8;37.74;37.74;
2020;08;20;9;39.79;39.79;
2020;08;20;10;40.49;40.49;
2020;08;20;11;39.82;39.82;
2020;08;20;12;38.08;38.08;
2020;08;20;13;37.21;37.21;
2020;08;20;14;34.62;34.62;
2020;08;20;15;33.18;33.18;
2020;08;20;16;30;30;
2020;08;20;17;29;29;
2020;08;20;18;30.22;30.22;
2020;08;20;19;32.48;32.48;
2020;08;20;20;36.2;36.2;
2020;08;20;21;41.7;41.7;
2020;08;20;22;43.82;43.82;
2020;08;20;23;42.23;42.23;
2020;08;20;24;37.57;37.57;
*
MARGINALPDBC;
2020;08;21;1;34.67;34.67;
2020;08;21;2;30.32;30.32;
2020;08;21;3;27;27;
2020;08;21;4;27;26;
2020;08;21;5;26.75;25.75;
2020;08;21;6;27;27;
2020;08;21;7;28.16;28.16;
2020;08;21;8;35.46;35.46;
2020;08;21;9;38.98;38.98;
2020;08;21;10;38;38;
2020;08;21;11;33.9;33.9;
2020;08;21;12;32.97;32.97;
2020;08;21;13;33.48;33.48;
2020;08;21;14;32.61;32.61;
2020;08;21;15;31.32;31.32;
2020;08;21;16;28.24;28.24;
2020;08;21;17;27.92;27.92;
2020;08;21;18;33.9;33.9;
2020;08;21;19;38.73;38.73;
2020;08;21;20;41.2;41.2;
2020;08;21;21;41.6;41.6;
2020;08;21;22;41.83;41.83;
2020;08;21;23;40.08;40.08;
2020;08;21;24;36.91;36.91;
*
MARGINALPDBC;
2020;08;22;1;32.29;32.29;
2020;08;22;2;27.57;27.57;
2020;08;22;3;27;27;
2020;08;22;4;27;27;
2020;08;22;5;26.4;26.4;
2020;08;22;6;26.3;26.3;
2020;08;22;7;27;27;
2020;08;22;8;32.99;32.99;
2020;08;22;9;33;33;
2020;08;22;10;36.37;36.37;
2020;08;22;11;31.7;31.7;
2020;08;22;12;36.37;36.37;
2020;08;22;13;37.12;37.12;
2020;08;22;14;38.29;38.29;
2020;08;22;15;38.29;38.29;
2020;08;22;16;31.07;31.07;
2020;08;22;17;27.45;27.45;
2020;08;22;18;27.19;27.19;
2020;08;22;19;26.64;26.64;
2020;08;22;20;30.27;30.27;
2020;08;22;21;34.43;34.43;
2020;08;22;22;39.77;39.77;
2020;08;22;23;39.79;39.79;
2020;08;22;24;37.87;37.87;
*
MARGINALPDBC;
2020;08;23;1;38.07;38.07;
2020;08;23;2;35.53;35.53;
2020;08;23;3;31.88;31.88;
2020;08;23;4;28.1;28.1;
2020;08;23;5;27.9;27.9;
2020;08;23;6;27.8;27.8;
2020;08;23;7;27.7;27.7;
2020;08;23;8;25.5;25.5;
2020;08;23;9;25.5;25.5;
2020;08;23;10;25.15;25.15;
2020;08;23;11;23.77;23.77;
2020;08;23;12;25.15;25.15;
2020;08;23;13;27;27;
2020;08;23;14;28.1;28.1;
2020;08;23;15;28.1;28.1;
2020;08;23;16;25.5;25.5;
2020;08;23;17;25.5;20;
2020;08;23;18;25.5;22.88;
2020;08;23;19;28;28;
2020;08;23;20;33.41;33.41;
2020;08;23;21;37.32;37.32;
2020;08;23;22;38.87;38.87;
2020;08;23;23;38.07;38.07;
2020;08;23;24;31.99;31.99;
*
MARGINALPDBC;
2020;08;24;1;32.26;32.26;
2020;08;24;2;27.95;27.95;
2020;08;24;3;27.14;27.14;
2020;08;24;4;25.5;25.5;
2020;08;24;5;25.5;25.5;
2020;08;24;6;28.9;28.9;
2020;08;24;7;39.79;39.79;
2020;08;24;8;40.06;40.06;
2020;08;24;9;39.79;40.06;
2020;08;24;10;39.9;39.98;
2020;08;24;11;38.29;38.29;
2020;08;24;12;39.55;39.55;
2020;08;24;13;40.55;40.55;
2020;08;24;14;42.26;42.26;
2020;08;24;15;42.1;42.1;
2020;08;24;16;41.2;41.2;
2020;08;24;17;41.92;41.92;
2020;08;24;18;41.86;42.09;
2020;08;24;19;41.7;42.15;
2020;08;24;20;41.7;43.23;
2020;08;24;21;41.7;46.78;
2020;08;24;22;41.86;50.84;
2020;08;24;23;41.86;46.78;
2020;08;24;24;41.2;43.97;
*
MARGINALPDBC;
2020;08;25;1;42.6;42.6;
2020;08;25;2;39.53;39.53;
2020;08;25;3;34.48;34.48;
2020;08;25;4;32.76;32.76;
2020;08;25;5;32.68;32.68;
2020;08;25;6;34.7;34.7;
2020;08;25;7;43.71;43.71;
2020;08;25;8;44.84;44.84;
2020;08;25;9;45.34;48.09;
2020;08;25;10;45.24;45.24;
2020;08;25;11;43.07;43.07;
2020;08;25;12;41.69;41.69;
2020;08;25;13;40.07;40.07;
2020;08;25;14;38.8;38.8;
2020;08;25;15;35.91;35.91;
2020;08;25;16;35.57;35.57;
2020;08;25;17;35.65;35.65;
2020;08;25;18;39;39;
2020;08;25;19;40.99;40.99;
2020;08;25;20;42.04;42.04;
2020;08;25;21;43.25;43.25;
2020;08;25;22;43.64;43.64;
2020;08;25;23;40.45;40.45;
2020;08;25;24;37.69;37.69;
*
MARGINALPDBC;
2020;08;26;1;31.93;31.93;
2020;08;26;2;31.07;31.07;
2020;08;26;3;30.13;30.13;
2020;08;26;4;30.2;30.2;
2020;08;26;5;31;31;
2020;08;26;6;32.32;32.32;
2020;08;26;7;32.93;32.93;
2020;08;26;8;37.09;37.09;
2020;08;26;9;37.82;37.82;
2020;08;26;10;37.86;37.86;
2020;08;26;11;38.6;38.6;
2020;08;26;12;40.62;40.62;
2020;08;26;13;42.57;42.57;
2020;08;26;14;42.31;42.31;
2020;08;26;15;42.51;42.51;
2020;08;26;16;41.48;41.48;
2020;08;26;17;40.3;40.3;
2020;08;26;18;42.57;42.57;
2020;08;26;19;44.77;44.77;
2020;08;26;20;44.84;46;
2020;08;26;21;44.99;47.5;
2020;08;26;22;44.84;53;
2020;08;26;23;45.44;48.38;
2020;08;26;24;44.86;44.86;
*
MARGINALPDBC;
2020;08;27;1;46.91;46.91;
2020;08;27;2;42.91;42.91;
2020;08;27;3;40.02;40.02;
2020;08;27;4;38.93;38.93;
2020;08;27;5;38.3;38.3;
2020;08;27;6;40.02;40.02;
2020;08;27;7;42.93;42.93;
2020;08;27;8;46.91;47.78;
2020;08;27;9;45.42;51.04;
2020;08;27;10;46.91;50.81;
2020;08;27;11;48.02;49.69;
2020;08;27;12;47.12;50.01;
2020;08;27;13;48.02;49.46;
2020;08;27;14;47.82;49.46;
2020;08;27;15;46.91;46.91;
2020;08;27;16;46.91;46.91;
2020;08;27;17;46.91;46.91;
2020;08;27;18;45.51;45.51;
2020;08;27;19;43.57;45.82;
2020;08;27;20;46.91;46.91;
2020;08;27;21;48.01;48.01;
2020;08;27;22;49.88;51.49;
2020;08;27;23;47.74;47.74;
2020;08;27;24;45.42;45.42;
*
MARGINALPDBC;
2020;08;28;1;39.9;39.9;
2020;08;28;2;37.3;37.3;
2020;08;28;3;34.73;34.73;
2020;08;28;4;32.47;32.47;
2020;08;28;5;32.01;32.01;
2020;08;28;6;34.74;34.74;
2020;08;28;7;40.88;40.88;
2020;08;28;8;40.23;45.71;
2020;08;28;9;41.23;47.99;
2020;08;28;10;44.48;49.01;
2020;08;28;11;46.01;46.01;
2020;08;28;12;43.48;45.51;
2020;08;28;13;45;46;
2020;08;28;14;44.33;44.33;
2020;08;28;15;41.44;41.44;
2020;08;28;16;38.25;38.25;
2020;08;28;17;38.25;38.25;
2020;08;28;18;33.27;33.27;
2020;08;28;19;32.27;32.27;
2020;08;28;20;33.37;33.37;
2020;08;28;21;37.72;37.72;
2020;08;28;22;43.48;43.48;
2020;08;28;23;41.38;41.38;
2020;08;28;24;39.19;39.19;
*
MARGINALPDBC;
2020;08;29;1;36.82;36.82;
2020;08;29;2;33.76;33.76;
2020;08;29;3;30.74;30.74;
2020;08;29;4;29.27;29.27;
2020;08;29;5;28.31;28.31;
2020;08;29;6;29;29;
2020;08;29;7;29.6;29.6;
2020;08;29;8;29.97;29.97;
2020;08;29;9;35.94;35.94;
2020;08;29;10;38.3;38.3;
2020;08;29;11;30.53;30.53;
2020;08;29;12;28.95;28.95;
2020;08;29;13;28.95;28.95;
2020;08;29;14;29;29;
2020;08;29;15;28.34;28.34;
2020;08;29;16;24;24;
2020;08;29;17;21;21;
2020;08;29;18;20.2;20.2;
2020;08;29;19;23.1;23.1;
2020;08;29;20;28.47;28.47;
2020;08;29;21;33.76;33.76;
2020;08;29;22;43.82;43.82;
2020;08;29;23;41.92;41.92;
2020;08;29;24;39.26;39.26;
*
MARGINALPDBC;
2020;08;30;1;38.2;38.2;
2020;08;30;2;34.98;34.98;
2020;08;30;3;32.08;32.08;
2020;08;30;4;31.34;31.34;
2020;08;30;5;30.74;30.74;
2020;08;30;6;30.98;30.98;
2020;08;30;7;30.59;30.59;
2020;08;30;8;30.74;30.74;
2020;08;30;9;31.97;31.97;
2020;08;30;10;32.25;32.25;
2020;08;30;11;32.39;32.39;
2020;08;30;12;32.25;32.25;
2020;08;30;13;31.38;31.38;
2020;08;30;14;30.4;30.4;
2020;08;30;15;29.97;29.97;
2020;08;30;16;29.23;29.23;
2020;08;30;17;29.98;29.98;
2020;08;30;18;31.41;31.41;
2020;08;30;19;35.18;35.18;
2020;08;30;20;39.08;39.08;
2020;08;30;21;42.7;42.7;
2020;08;30;22;43.13;43.13;
2020;08;30;23;41.97;41.97;
2020;08;30;24;37;37;
*
MARGINALPDBC;
2020;08;31;1;33.39;33.39;
2020;08;31;2;30.82;30.82;
2020;08;31;3;28.89;28.89;
2020;08;31;4;28.43;28.43;
2020;08;31;5;29.41;29.41;
2020;08;31;6;34.39;34.39;
2020;08;31;7;45.24;45.24;
2020;08;31;8;42.92;42.92;
2020;08;31;9;44.88;44.88;
2020;08;31;10;44.3;44.3;
2020;08;31;11;41.06;41.06;
2020;08;31;12;39.9;39.9;
2020;08;31;13;44.18;44.18;
2020;08;31;14;45.18;45.18;
2020;08;31;15;44.88;44.88;
2020;08;31;16;44.35;44.35;
2020;08;31;17;44.35;44.35;
2020;08;31;18;44.88;44.88;
2020;08;31;19;46.18;46.18;
2020;08;31;20;47.88;47.88;
2020;08;31;21;51.18;51.18;
2020;08;31;22;51.77;55.69;
2020;08;31;23;50.77;50.77;
2020;08;31;24;45;45;
*
MARGINALPDBC;
2020;09;01;1;42.71;42.71;
2020;09;01;2;38;38;
2020;09;01;3;36.55;36.55;
2020;09;01;4;35;35;
2020;09;01;5;36.2;36.2;
2020;09;01;6;38.89;38.89;
2020;09;01;7;48.08;48.08;
2020;09;01;8;50.74;50.74;
2020;09;01;9;51.18;51.55;
2020;09;01;10;51.27;52.5;
2020;09;01;11;51.34;51.34;
2020;09;01;12;51.18;53.46;
2020;09;01;13;50.86;50.86;
2020;09;01;14;49.77;49.77;
2020;09;01;15;47.12;47.12;
2020;09;01;16;47;47;
2020;09;01;17;48.58;48.58;
2020;09;01;18;49.27;49.27;
2020;09;01;19;48.03;48.03;
2020;09;01;20;46.19;46.19;
2020;09;01;21;48.08;48.08;
2020;09;01;22;50.02;50.02;
2020;09;01;23;44.35;44.35;
2020;09;01;24;40.01;40.01;
*
MARGINALPDBC;
2020;09;02;1;41.67;41.67;
2020;09;02;2;38.02;38.02;
2020;09;02;3;36.35;36.35;
2020;09;02;4;34.72;34.72;
2020;09;02;5;35.7;35.7;
2020;09;02;6;38.35;38.35;
2020;09;02;7;44.07;44.07;
2020;09;02;8;44.35;44.35;
2020;09;02;9;46;46;
2020;09;02;10;47.01;47.01;
2020;09;02;11;44.35;44.35;
2020;09;02;12;44.35;44.35;
2020;09;02;13;45.02;45.02;
2020;09;02;14;44.11;44.11;
2020;09;02;15;43.96;43.96;
2020;09;02;16;44.02;44.02;
2020;09;02;17;46.46;46.46;
2020;09;02;18;48.01;48.01;
2020;09;02;19;48.03;48.03;
2020;09;02;20;49.77;49.77;
2020;09;02;21;51.08;51.08;
2020;09;02;22;52.18;52.18;
2020;09;02;23;49.34;49.34;
2020;09;02;24;43.94;43.94;
*
MARGINALPDBC;
2020;09;03;1;44.55;44.55;
2020;09;03;2;40.93;40.93;
2020;09;03;3;38.36;38.36;
2020;09;03;4;35.84;35.84;
2020;09;03;5;35.43;35.43;
2020;09;03;6;38.73;38.73;
2020;09;03;7;49.5;49.5;
2020;09;03;8;51.89;53.22;
2020;09;03;9;51.18;55.01;
2020;09;03;10;52.18;52.35;
2020;09;03;11;48.17;48.17;
2020;09;03;12;48;48;
2020;09;03;13;46.98;46.98;
2020;09;03;14;44.35;44.35;
2020;09;03;15;44.3;44.3;
2020;09;03;16;41.47;41.47;
2020;09;03;17;42.65;42.65;
2020;09;03;18;44.69;44.69;
2020;09;03;19;50.12;50.12;
2020;09;03;20;51.89;51.89;
2020;09;03;21;54.51;54.51;
2020;09;03;22;52.57;52.57;
2020;09;03;23;50.01;50.01;
2020;09;03;24;44.11;44.11;
*
MARGINALPDBC;
2020;09;04;1;44.34;44.34;
2020;09;04;2;39.07;39.07;
2020;09;04;3;36.2;36.2;
2020;09;04;4;33.4;33.4;
2020;09;04;5;32.68;32.68;
2020;09;04;6;33.57;33.57;
2020;09;04;7;43.17;43.17;
2020;09;04;8;48.43;48.43;
2020;09;04;9;51.64;51.64;
2020;09;04;10;51.25;51.25;
2020;09;04;11;50.12;50.12;
2020;09;04;12;48.69;48.69;
2020;09;04;13;48.81;48.81;
2020;09;04;14;46.24;46.24;
2020;09;04;15;42.54;42.54;
2020;09;04;16;40.16;40.16;
2020;09;04;17;40.09;40.09;
2020;09;04;18;44;44;
2020;09;04;19;46.03;46.03;
2020;09;04;20;48.79;48.79;
2020;09;04;21;51.25;51.25;
2020;09;04;22;50.52;50.52;
2020;09;04;23;44;44;
2020;09;04;24;40.37;40.37;
*
MARGINALPDBC;
2020;09;05;1;39.58;39.58;
2020;09;05;2;38.4;38.4;
2020;09;05;3;38.4;38.4;
2020;09;05;4;38.4;38.4;
2020;09;05;5;30.9;30.9;
2020;09;05;6;30.9;30.9;
2020;09;05;7;31.6;31.6;
2020;09;05;8;34.2;34.2;
2020;09;05;9;38.3;38.3;
2020;09;05;10;37.55;37.55;
2020;09;05;11;32.7;32.7;
2020;09;05;12;34.91;34.91;
2020;09;05;13;35.65;35.65;
2020;09;05;14;34.89;34.89;
2020;09;05;15;33.23;33.23;
2020;09;05;16;30.5;30.5;
2020;09;05;17;30.04;30.04;
2020;09;05;18;30.9;30.9;
2020;09;05;19;30.8;30.8;
2020;09;05;20;37.03;37.03;
2020;09;05;21;42.8;42.8;
2020;09;05;22;43.08;43.08;
2020;09;05;23;38.94;38.94;
2020;09;05;24;31.16;31.16;
*
MARGINALPDBC;
2020;09;06;1;34.04;34.04;
2020;09;06;2;31;31;
2020;09;06;3;30.29;30.29;
2020;09;06;4;29.32;29.32;
2020;09;06;5;29.39;29.39;
2020;09;06;6;29.6;29.6;
2020;09;06;7;30.8;30.8;
2020;09;06;8;30.9;30.9;
2020;09;06;9;30.8;30.8;
2020;09;06;10;30.01;30.01;
2020;09;06;11;27.5;27.5;
2020;09;06;12;25.94;23.27;
2020;09;06;13;26.36;26.36;
2020;09;06;14;30.7;30.7;
2020;09;06;15;30.28;30.28;
2020;09;06;16;29.6;29.6;
2020;09;06;17;27.99;27.99;
2020;09;06;18;27.29;27.29;
2020;09;06;19;27.98;27.98;
2020;09;06;20;31;31;
2020;09;06;21;42.92;42.92;
2020;09;06;22;46.75;46.75;
2020;09;06;23;43.88;43.88;
2020;09;06;24;38.5;38.5;
*
MARGINALPDBC;
2020;09;07;1;40;40;
2020;09;07;2;31.07;31.07;
2020;09;07;3;30.9;30.9;
2020;09;07;4;30.53;30.53;
2020;09;07;5;30.58;30.58;
2020;09;07;6;33.32;33.32;
2020;09;07;7;42.37;42.37;
2020;09;07;8;40.96;40.96;
2020;09;07;9;39.58;39.58;
2020;09;07;10;37.14;37.14;
2020;09;07;11;32.7;32.7;
2020;09;07;12;33.9;33.9;
2020;09;07;13;39;39;
2020;09;07;14;43.98;43.98;
2020;09;07;15;42.52;42.52;
2020;09;07;16;40.11;40.11;
2020;09;07;17;41.37;41.37;
2020;09;07;18;44.01;44.01;
2020;09;07;19;44.3;44.3;
2020;09;07;20;45.86;45.86;
2020;09;07;21;49.64;49.64;
2020;09;07;22;50.64;50.64;
2020;09;07;23;44.3;44.3;
2020;09;07;24;39.9;39.9;
*
MARGINALPDBC;
2020;09;08;1;37.71;37.71;
2020;09;08;2;32.4;32.4;
2020;09;08;3;31.7;31.7;
2020;09;08;4;30.55;30.55;
2020;09;08;5;30.55;30.55;
2020;09;08;6;31.87;31.87;
2020;09;08;7;39.84;39.84;
2020;09;08;8;43.21;43.21;
2020;09;08;9;44.07;44.07;
2020;09;08;10;43.37;43.37;
2020;09;08;11;37.27;37.27;
2020;09;08;12;37;37;
2020;09;08;13;41.31;41.31;
2020;09;08;14;44.3;44.3;
2020;09;08;15;45.26;45.26;
2020;09;08;16;44.51;44.51;
2020;09;08;17;45.57;45.57;
2020;09;08;18;44.35;44.35;
2020;09;08;19;45;45;
2020;09;08;20;48.69;48.69;
2020;09;08;21;51.57;51.57;
2020;09;08;22;52.26;52.26;
2020;09;08;23;49.24;49.24;
2020;09;08;24;45.26;45.26;
*
MARGINALPDBC;
2020;09;09;1;42.11;42.11;
2020;09;09;2;38.35;38.35;
2020;09;09;3;38.3;38.3;
2020;09;09;4;34.97;34.97;
2020;09;09;5;34.77;34.77;
2020;09;09;6;37.17;37.17;
2020;09;09;7;47.84;47.84;
2020;09;09;8;50.64;50.64;
2020;09;09;9;50.76;50.76;
2020;09;09;10;50.97;50.97;
2020;09;09;11;49.87;49.87;
2020;09;09;12;49.57;49.57;
2020;09;09;13;49.94;49.94;
